City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sovetskaya Gavan,RU,2021-04-08 19:51:15,48.9723,140.2878,28.11,76,100,12.86
295,Adrar,MR,2021-04-08 19:51:16,20.5022,-10.0711,84.76,12,0,6.38
296,Sadovoye,RU,2021-04-08 19:51:16,47.7764,44.5089,52.99,92,100,12.12
297,Sterling,US,2021-04-08 19:51:17,39.0062,-77.4286,73.0,40,75,13.8
298,College,US,2021-04-08 19:51:17,64.8569,-147.8028,14.0,57,75,11.5
299,Ayan,RU,2021-04-08 19:51:18,56.45,138.1667,9.28,92,84,6.13
300,Poronaysk,RU,2021-04-08 19:48:21,49.2167,143.1167,26.26,75,100,16.75
301,Bobrovka,RU,2021-04-08 19:51:18,54.047,61.7455,33.98,94,100,6.11
302,Sorland,NO,2021-04-08 19:51:19,67.667,12.6934,30.2,74,20,6.91
303,Maceio,BR,2021-04-08 19:51:19,-9.6658,-35.7353,84.2,65,40,14.97
304,Hami,CN,2021-04-08 19:51:20,42.8,93.45,61.07,26,100,11.99
305,Chaoyang,CN,2021-04-08 19:51:20,41.5703,120.4586,44.02,24,86,2.28
306,Kungurtug,RU,2021-04-08 19:51:20,50.5994,97.5228,26.8,93,96,0.74
307,Thompson,CA,2021-04-08 19:46:58,55.7435,-97.8558,53.6,30,40,9.22
308,Vanderhoof,CA,2021-04-08 19:51:21,54.0166,-124.0198,41.52,33,20,10.31
309,Rampur Hat,IN,2021-04-08 19:51:21,24.1667,87.7833,78.53,82,0,10.47
310,Gigmoto,PH,2021-04-08 19:51:22,13.7796,124.39,75.69,84,75,5.01
311,Pisco,PE,2021-04-08 19:51:22,-13.7,-76.2167,75.0,68,0,10.36
312,Miraflores,MX,2021-04-08 19:51:22,19.2167,-98.8083,80.6,12,40,6.91
313,Lima,PE,2021-04-08 19:50:37,-12.0432,-77.0282,75.2,64,0,4.61
314,Mount Gambier,AU,2021-04-08 19:51:23,-37.8333,140.7667,53.6,76,90,8.05
315,Ulaanbaatar,MN,2021-04-08 19:49:26,47.9077,106.8832,21.2,68,0,4.14
316,Atlantic City,US,2021-04-08 19:51:23,39.3643,-74.4229,62.6,48,1,5.75
317,Faya,SA,2021-04-08 19:51:24,18.3851,42.4509,68.0,48,0,4.54
318,Fos-Sur-Mer,FR,2021-04-08 19:51:24,43.4377,4.9446,50.0,62,0,6.91
319,Eyrarbakki,IS,2021-04-08 19:51:25,63.863,-21.1481,24.8,58,40,21.85
320,Fort-Shevchenko,KZ,2021-04-08 19:51:25,44.5086,50.263,63.32,37,0,17.72
321,Sabla,NG,2021-04-08 19:51:25,12.7525,4.7077,93.43,9,89,8.34
322,Shimoda,JP,2021-04-08 19:51:26,34.6667,138.95,53.01,64,2,4.0
323,Changtu,CN,2021-04-08 19:51:26,42.7788,124.0955,36.68,23,6,3.98
324,Kathmandu,NP,2021-04-08 19:49:57,27.7167,85.3167,59.0,72,20,2.3
325,Bonthe,SL,2021-04-08 19:51:27,7.5264,-12.505,81.16,81,16,8.7
326,Caravelas,BR,2021-04-08 19:51:27,-17.7125,-39.2481,77.94,68,94,11.34
327,Eureka,US,2021-04-08 19:50:11,40.8021,-124.1637,59.0,69,29,8.01
328,Northam,GB,2021-04-08 19:51:28,51.0333,-4.2167,45.0,90,100,5.01
329,Tombouctou,ML,2021-04-08 19:51:28,20.0,-3.0,87.85,10,0,7.56
330,Hovd,MN,2021-04-08 19:51:29,48.0056,91.6419,40.21,30,8,5.19
331,Ardatov,RU,2021-04-08 19:51:29,55.2421,43.097,32.49,80,100,9.01
332,Srednekolymsk,RU,2021-04-08 19:51:30,67.45,153.6833,5.81,89,100,2.73
333,Ilulissat,GL,2021-04-08 19:51:30,69.2167,-51.1,33.8,80,75,14.97
334,Weatherford,US,2021-04-08 19:51:30,32.7593,-97.7972,82.0,38,40,4.0
335,Tommot,RU,2021-04-08 19:51:31,58.9564,126.2925,18.43,94,100,3.85
336,Maniitsoq,GL,2021-04-08 19:51:31,65.4167,-52.9,31.82,98,100,34.25
337,Surt,LY,2021-04-08 19:51:32,31.2089,16.5887,61.95,72,100,19.42
338,Atasu,KZ,2021-04-08 19:51:32,48.6814,71.6433,49.62,64,100,5.77
339,Clyde River,CA,2021-04-08 19:51:32,70.4692,-68.5914,12.2,92,90,32.21
340,Waipawa,NZ,2021-04-08 19:51:33,-41.4122,175.5153,62.01,82,20,16.11
341,Luanda,AO,2021-04-08 19:48:07,-8.8368,13.2343,78.8,83,75,6.91
342,Sisimiut,GL,2021-04-08 19:51:33,66.9395,-53.6735,34.43,91,100,22.17
343,Katherine,AU,2021-04-08 19:51:34,-14.4667,132.2667,73.4,88,64,3.56
344,Necocli,CO,2021-04-08 19:51:35,8.4234,-76.786,83.75,73,100,4.88
345,Yauya,PE,2021-04-08 19:51:35,-8.9833,-77.3,59.23,55,85,4.79
346,San Clemente,US,2021-04-08 19:51:35,33.427,-117.612,72.0,76,26,1.99
347,Pisek,CZ,2021-04-08 19:51:36,49.3088,14.1475,34.0,85,9,3.62
348,Yantarnyy,RU,2021-04-08 19:51:36,54.8717,19.9381,39.0,75,0,13.42
349,Jibuti,DJ,2021-04-08 19:51:37,11.5,42.5,80.6,69,1,3.44
350,Lulea,SE,2021-04-08 19:51:37,65.5842,22.1547,26.6,86,0,1.14
351,Nagato,JP,2021-04-08 19:51:37,34.3833,131.2,51.8,87,0,3.44
352,Dawson Creek,CA,2021-04-08 19:51:38,55.7666,-120.2362,28.4,50,1,5.75
353,Bien Hoa,VN,2021-04-08 19:50:36,10.95,106.8167,80.6,89,20,8.05
354,Cornwall,CA,2021-04-08 19:51:39,45.0181,-74.7281,69.8,37,1,14.97
355,Ilhabela,BR,2021-04-08 19:51:39,-23.7781,-45.3581,75.7,76,5,12.88
356,Mauldin,US,2021-04-08 19:51:39,34.7787,-82.3101,75.2,49,90,9.22
357,Fairbanks,US,2021-04-08 19:51:31,64.8378,-147.7164,14.0,72,40,9.22
358,Lompoc,US,2021-04-08 19:51:40,34.6391,-120.4579,61.0,59,32,18.41
359,Krotoszyn,PL,2021-04-08 19:51:40,51.6987,17.4374,37.99,69,58,4.0
360,Sabzevar,IR,2021-04-08 19:51:41,36.2126,57.6819,68.43,20,0,4.83
361,Aleksandrov Gay,RU,2021-04-08 19:51:41,50.147,48.5704,53.08,71,100,6.91
362,Aswan,EG,2021-04-08 19:51:42,24.0934,32.907,82.96,12,2,13.49
363,Celestun,MX,2021-04-08 19:51:42,20.8667,-90.4,84.33,63,3,13.04
364,Palu,ID,2021-04-08 19:51:42,-0.8917,119.8707,75.07,94,92,2.48
365,Socastee,US,2021-04-08 19:51:43,33.6835,-78.9984,82.4,73,1,14.97
366,Kommunar,RU,2021-04-08 19:51:43,59.6206,30.39,30.2,74,0,6.71
367,Minden,DE,2021-04-08 19:51:44,52.2833,8.9167,41.0,52,100,8.05
368,Aksha,RU,2021-04-08 19:51:44,50.2814,113.2867,39.0,49,86,2.1
369,Taltal,CL,2021-04-08 19:50:20,-25.4,-70.4833,69.85,73,89,7.96
370,Peleduy,RU,2021-04-08 19:51:45,59.6289,112.7406,29.57,94,96,9.66
371,Tiksi,RU,2021-04-08 19:51:45,71.6872,128.8694,-16.28,100,100,6.67
372,Griffith,US,2021-04-08 19:51:46,41.5284,-87.4237,66.0,82,90,3.44
373,Esperance,AU,2021-04-08 19:51:46,-33.8667,121.9,59.0,100,90,10.36
374,Martapura,ID,2021-04-08 19:51:47,-3.4167,114.85,73.89,97,99,1.25
375,Batemans Bay,AU,2021-04-08 19:51:47,-35.7167,150.1833,62.01,96,100,1.01
376,Pevek,RU,2021-04-08 19:51:47,69.7008,170.3133,-20.92,96,64,2.35
377,Tura,IN,2021-04-08 19:51:48,25.5198,90.2201,72.16,76,0,5.59
378,Nishihara,JP,2021-04-08 19:51:48,26.1842,127.7558,68.0,68,20,4.61
379,Laguna,US,2021-04-08 19:51:49,38.421,-121.4238,70.0,39,1,3.44
380,Manga,BF,2021-04-08 19:51:49,11.6636,-1.0731,93.24,8,86,5.59
381,Nur,PL,2021-04-08 19:51:49,52.6683,22.3221,35.01,87,74,1.99
382,Hamilton,US,2021-04-08 19:48:45,39.1834,-84.5333,64.99,77,90,10.36
383,Leningradskiy,RU,2021-04-08 19:47:48,69.3833,178.4167,-14.94,91,21,3.87
384,Ahuimanu,US,2021-04-08 19:51:50,21.4447,-157.8378,75.2,60,1,14.97
385,Madang,PG,2021-04-08 19:51:50,-5.2246,145.7966,75.47,91,100,7.9
386,Menongue,AO,2021-04-08 19:51:51,-14.6585,17.691,67.62,60,63,6.64
387,Gaptsakh,RU,2021-04-08 19:51:51,41.4517,47.9303,54.99,49,7,10.49
388,Hermiston,US,2021-04-08 19:51:52,45.8404,-119.2895,55.99,35,1,23.02
389,Arawa,PG,2021-04-08 19:51:52,-6.2132,155.5367,76.75,92,100,3.49
390,Bilma,NE,2021-04-08 19:51:52,18.6853,12.9164,87.33,6,0,5.1
391,Shaumiani,GE,2021-04-08 19:51:53,41.3527,44.7618,64.4,52,0,5.75
392,Bobo Dioulasso,BF,2021-04-08 19:51:53,11.1771,-4.2979,93.2,22,52,5.75
393,Nakhon Thai,TH,2021-04-08 19:51:53,17.1006,100.8374,81.0,38,2,1.28
394,Bedford,GB,2021-04-08 19:51:54,52.1346,-0.4663,48.0,71,75,18.41
395,Am Timan,TD,2021-04-08 19:51:54,11.0297,20.2827,94.05,9,97,2.04
396,Husavik,IS,2021-04-08 19:51:55,66.0449,-17.3389,21.2,86,90,18.41
397,Poum,NC,2021-04-08 19:51:55,-20.2333,164.0167,76.82,90,100,17.27
398,Karla,EE,2021-04-08 19:51:55,59.3723,24.9275,34.0,86,0,6.91
399,Atambua,ID,2021-04-08 19:51:56,-9.1061,124.8925,71.8,86,32,4.14
400,Paita,PE,2021-04-08 19:51:56,-5.0892,-81.1144,89.6,45,0,17.27
401,Kahului,US,2021-04-08 19:50:48,20.8947,-156.47,75.2,60,20,19.57
402,Opuwo,NA,2021-04-08 19:51:57,-18.0607,13.84,77.65,40,56,11.1
403,Egvekinot,RU,2021-04-08 19:51:57,66.3167,-179.1667,-10.48,96,77,0.69
404,Nikolskoye,RU,2021-04-08 19:51:58,59.7035,30.7861,36.0,74,0,6.71
405,Seoul,KR,2021-04-08 19:47:34,37.5683,126.9778,41.0,60,0,5.75
406,Notre-Dame-Du-Lac,CA,2021-04-08 19:51:58,47.6136,-68.7964,60.8,44,100,5.75
407,Omsukchan,RU,2021-04-08 19:51:58,62.5333,155.8,-8.86,99,90,4.81
408,Dalbandin,PK,2021-04-08 19:51:59,28.8947,64.4101,72.45,11,54,4.54
409,Comodoro Rivadavia,AR,2021-04-08 19:50:44,-45.8667,-67.5,62.6,48,0,9.22
410,Cranbrook,CA,2021-04-08 19:50:24,49.4999,-115.7688,46.4,29,75,14.97
411,Grants,US,2021-04-08 19:52:00,35.1473,-107.8514,69.8,11,1,18.41
412,Nantucket,US,2021-04-08 19:47:02,41.2835,-70.0995,50.0,76,90,21.85
413,Muzhi,RU,2021-04-08 19:52:00,65.3667,64.6667,29.17,95,95,10.2
414,Sao Filipe,CV,2021-04-08 19:52:00,14.8961,-24.4956,74.84,64,2,6.46
415,Skjervoy,NO,2021-04-08 19:52:01,70.0311,20.9714,24.8,68,0,0.96
416,Yaan,NG,2021-04-08 19:52:01,7.3833,8.5667,87.96,50,82,11.54
417,Saint-Augustin,CA,2021-04-08 19:52:02,51.226,-58.6502,39.99,99,93,1.19
418,Togur,RU,2021-04-08 19:52:02,58.3631,82.8265,30.7,96,99,2.91
419,Manbij,SY,2021-04-08 19:52:02,36.5281,37.9549,53.6,58,0,11.32
420,Miri,MY,2021-04-08 19:52:03,4.4148,114.0089,75.2,94,40,4.27
421,Golkoy,TR,2021-04-08 19:52:03,40.6875,37.6178,50.0,100,75,24.16
422,Innisfail,AU,2021-04-08 19:52:03,-17.5333,146.0333,71.96,93,100,4.05
423,Sivas,TR,2021-04-08 19:49:36,39.7916,37.0019,48.2,40,0,12.66
424,Roald,NO,2021-04-08 19:52:04,62.5833,6.1333,37.99,87,75,14.97
425,Vidim,RU,2021-04-08 19:52:05,56.4088,103.1106,23.65,98,51,2.86
426,Nabire,ID,2021-04-08 19:52:05,-3.3667,135.4833,74.91,90,85,3.96
427,Hajduhadhaz,HU,2021-04-08 19:52:05,47.6833,21.6667,33.8,93,30,2.95
428,Penzance,GB,2021-04-08 19:52:06,50.1186,-5.5371,46.0,76,100,2.3
429,Klyuchi,RU,2021-04-08 19:52:06,52.2667,79.1667,37.6,95,96,11.41
430,Hobyo,SO,2021-04-08 19:52:07,5.3505,48.5268,81.18,76,13,11.92
431,Bayonet Point,US,2021-04-08 19:52:07,28.3267,-82.6834,80.01,48,40,5.99
432,Esso,RU,2021-04-08 19:52:07,55.9333,158.7,19.38,92,100,8.5
433,Benjamin Aceval,PY,2021-04-08 19:52:08,-24.9667,-57.5667,89.6,55,0,11.5
434,Saint-Pierre-Des-Corps,FR,2021-04-08 19:52:08,47.3833,0.7333,48.2,43,0,2.3
435,Sao Joao Da Barra,BR,2021-04-08 19:52:09,-21.6403,-41.0511,80.6,57,40,11.5
436,Rybinsk,RU,2021-04-08 19:52:09,58.0446,38.8426,33.37,84,100,11.54
437,Tuam,IE,2021-04-08 19:52:10,53.5167,-8.85,44.01,3,100,11.43
438,Acapulco,MX,2021-04-08 19:52:10,16.8634,-99.8901,87.8,62,1,8.05
439,Lisala,CD,2021-04-08 19:52:11,2.15,21.5167,70.63,84,84,2.57
440,Snyder,US,2021-04-08 19:50:12,32.7179,-100.9176,78.8,13,1,5.75
441,Santa Fe,AR,2021-04-08 19:48:21,-31.6333,-60.7,91.99,49,100,8.99
442,Powell River,CA,2021-04-08 19:52:11,49.8496,-124.5361,46.99,61,20,12.66
443,Piacabucu,BR,2021-04-08 19:52:12,-10.4056,-36.4344,80.38,67,100,8.41
444,Yakovlevskoye,RU,2021-04-08 19:52:12,55.4419,37.9506,35.6,86,75,13.42
445,Millinocket,US,2021-04-08 19:52:13,45.6573,-68.7098,62.6,48,20,6.91
446,Tromso,NO,2021-04-08 19:49:21,69.6496,18.957,28.4,69,11,3.44
447,Sioux Lookout,CA,2021-04-08 19:52:13,50.1001,-91.917,37.4,87,90,11.5
448,Goderich,CA,2021-04-08 19:52:14,43.7501,-81.7165,80.6,32,80,16.11
449,Orsha,BY,2021-04-08 19:52:14,54.5153,30.4053,30.76,91,16,7.54
450,Tilichiki,RU,2021-04-08 19:52:14,60.4667,166.1,3.52,93,100,9.4
451,Manta,EC,2021-04-08 19:49:48,-0.95,-80.7333,86.0,66,20,8.05
452,Novaya Zaimka,RU,2021-04-08 19:52:15,56.4857,66.9241,32.85,96,100,4.16
453,Kampot,KH,2021-04-08 19:52:16,10.6167,104.1833,80.6,83,20,1.14
454,Sarangani,PH,2021-04-08 19:52:16,5.4033,125.4636,82.0,75,74,6.78
455,Rajura,IN,2021-04-08 19:52:16,19.7833,79.3667,91.58,22,100,6.13
456,Ambon,ID,2021-04-08 19:52:17,-3.6954,128.1814,84.99,83,88,7.52
457,Zavetnoye,RU,2021-04-08 19:52:17,47.1194,43.8903,53.58,91,100,10.2
458,Kieta,PG,2021-04-08 19:52:18,-6.2167,155.6333,79.03,86,100,8.39
459,Tingi,TZ,2021-04-08 19:52:18,-11.3,35.0333,60.15,90,23,1.86
460,Luderitz,NA,2021-04-08 19:52:19,-26.6481,15.1594,70.07,60,0,11.23
461,George Town,MY,2021-04-08 19:50:39,5.4112,100.3354,80.6,94,20,7.25
462,Aklavik,CA,2021-04-08 19:52:20,68.2191,-135.0107,-9.4,64,75,17.27
463,Brae,GB,2021-04-08 19:47:46,60.3964,-1.353,39.2,75,75,26.46
464,Lasa,IT,2021-04-08 19:52:20,46.6166,10.7002,50.0,43,0,2.3
465,Margate,GB,2021-04-08 19:52:21,51.3813,1.3862,45.0,57,100,5.01
466,Bondo,CD,2021-04-08 19:52:21,3.8146,23.6866,70.27,97,92,1.9
467,Saint-Pierre,RE,2021-04-08 19:52:22,-21.3393,55.4781,78.8,73,0,3.44
468,Ouesso,CG,2021-04-08 19:52:22,1.6136,16.0517,73.49,86,86,1.28
469,Den Helder,NL,2021-04-08 19:52:22,52.9599,4.7593,45.0,70,90,17.27
470,Wum,CM,2021-04-08 19:52:23,6.3833,10.0667,73.27,62,83,2.37
471,Verkhnyaya Inta,RU,2021-04-08 19:52:23,65.9811,60.3094,38.62,78,24,17.83
472,Altay,CN,2021-04-08 19:52:24,47.8667,88.1167,39.38,46,0,4.99
473,Port Hawkesbury,CA,2021-04-08 19:52:24,45.6169,-61.3485,57.2,58,1,10.36
474,Vallenar,CL,2021-04-08 19:52:24,-28.5708,-70.7581,81.97,28,0,8.75
475,Bathsheba,BB,2021-04-08 19:52:25,13.2167,-59.5167,86.0,54,40,12.66
476,Homer,US,2021-04-08 19:52:25,59.6425,-151.5483,28.99,74,75,11.92
477,Praya,CV,2021-04-08 19:52:26,14.9215,-23.5087,77.0,57,0,23.02
478,Tessalit,ML,2021-04-08 19:52:26,20.1986,1.0114,87.24,10,0,8.08
479,North Bend,US,2021-04-08 19:48:09,43.4065,-124.2243,51.01,76,90,10.36
480,Lodwar,KE,2021-04-08 19:52:27,3.1191,35.5973,89.44,35,25,15.93
481,Salalah,OM,2021-04-08 19:52:27,17.0151,54.0924,80.6,69,0,3.44
482,Coquimbo,CL,2021-04-08 19:52:28,-29.9533,-71.3436,68.0,60,0,14.97
483,Fort Nelson,CA,2021-04-08 19:52:28,58.8053,-122.7002,21.2,63,20,10.36
484,Okhotsk,RU,2021-04-08 19:52:28,59.3833,143.3,4.75,90,22,10.4
485,Yumen,CN,2021-04-08 19:52:29,40.2833,97.2,50.61,39,100,13.13
486,Ocampo,MX,2021-04-08 19:52:29,21.65,-101.5,80.62,10,2,13.98
487,Poso,ID,2021-04-08 19:52:30,-1.3959,120.7524,79.0,82,100,2.1
488,Sao Francisco De Assis,BR,2021-04-08 19:52:30,-29.5503,-55.1311,86.88,40,30,8.16
489,Hervey Bay,AU,2021-04-08 19:52:30,-25.2986,152.8535,70.0,91,8,1.01
490,Emba,KZ,2021-04-08 19:52:31,48.8264,58.1442,44.02,83,3,8.32
491,Maniago,IT,2021-04-08 19:52:31,46.1706,12.7078,46.4,46,0,2.3
492,Hwange,ZW,2021-04-08 19:52:32,-18.3693,26.5019,67.21,58,4,0.87
493,Arlit,NE,2021-04-08 19:52:32,18.7369,7.3853,88.93,6,53,9.93
494,Voi,KE,2021-04-08 19:52:33,-3.3945,38.563,72.52,83,94,7.38
495,Marabba,SD,2021-04-08 19:52:33,12.35,32.1833,91.9,9,19,9.66
496,Kuryk,KZ,2021-04-08 19:52:33,43.2,51.65,64.22,37,0,13.65
497,Mazamari,PE,2021-04-08 19:52:34,-11.3258,-74.5308,83.43,60,84,2.86
498,Walvis Bay,NA,2021-04-08 19:52:34,-22.9575,14.5053,71.6,56,2,2.3
499,Ozerne,UA,2021-04-08 19:52:35,50.1782,28.7338,32.68,79,45,8.75
500,Oussouye,SN,2021-04-08 19:52:35,12.485,-16.5469,91.4,69,0,4.61
501,Milkovo,RU,2021-04-08 19:52:36,54.7167,158.6167,24.46,73,100,18.81
502,Chumikan,RU,2021-04-08 19:52:36,54.7183,135.315,10.65,96,99,4.05
503,Lianzhou,CN,2021-04-08 19:52:36,24.7811,112.3825,58.55,82,97,3.62
504,Mount Isa,AU,2021-04-08 19:52:37,-20.7333,139.5,75.2,38,52,9.64
505,Smoky Lake,CA,2021-04-08 19:52:37,54.1169,-112.4686,37.4,60,100,18.41
506,Vao,NC,2021-04-08 19:52:38,-22.6667,167.4833,77.7,80,72,22.97
507,Esfarayen,IR,2021-04-08 19:52:38,37.0765,57.5101,57.2,33,0,6.91
508,Jefferson City,US,2021-04-08 19:52:38,38.5767,-92.1735,53.6,66,90,14.97
509,Talara,PE,2021-04-08 19:52:39,-4.5772,-81.2719,89.6,45,0,17.27
510,Irece,BR,2021-04-08 19:52:08,-11.3042,-41.8558,84.63,34,98,13.27
511,Vanimo,PG,2021-04-08 19:52:39,-2.6741,141.3028,76.73,90,100,4.12
512,Bogalusa,US,2021-04-08 19:51:14,30.791,-89.8487,84.0,34,1,3.44
513,Magway,MM,2021-04-08 19:52:40,20.15,94.9167,81.1,57,0,5.26
514,Novoagansk,RU,2021-04-08 19:52:40,61.9449,76.6625,30.56,95,100,4.27
515,Ambunti,PG,2021-04-08 19:52:41,-4.2365,142.8448,72.75,97,100,1.34
516,Belyy Yar,RU,2021-04-08 19:52:41,53.6039,91.3903,33.8,93,40,3.15
517,Kantunilkin,MX,2021-04-08 19:52:42,21.0917,-87.45,86.0,58,75,14.97
518,Vilhena,BR,2021-04-08 19:52:42,-12.7406,-60.1458,77.0,88,40,5.75
519,Rapid Valley,US,2021-04-08 19:52:43,44.0625,-103.1463,66.0,27,1,10.36
520,Sola,VU,2021-04-08 19:52:43,-13.8833,167.55,82.94,71,100,10.47
521,Valle De Juarez,MX,2021-04-08 19:52:43,19.9333,-102.9333,85.46,11,1,8.21
522,Saint-Francois,FR,2021-04-08 19:52:44,46.4154,3.9054,46.4,46,0,3.44
523,Rocha,UY,2021-04-08 19:52:44,-34.4833,-54.3333,78.03,66,100,9.82
524,Vestmannaeyjar,IS,2021-04-08 19:52:45,63.4427,-20.2734,26.1,59,1,25.17
525,Halifax,CA,2021-04-08 19:52:38,44.6453,-63.5724,62.6,42,20,17.27
526,Vozhega,RU,2021-04-08 19:52:45,60.4725,40.2213,32.04,97,100,12.91
527,Natchez,US,2021-04-08 19:52:46,31.5604,-91.4032,78.8,57,1,11.5
528,Kokoda,PG,2021-04-08 19:52:46,-8.8785,147.7407,73.02,93,96,3.89
529,Birao,CF,2021-04-08 19:52:46,10.2849,22.7882,86.0,7,30,5.7
530,Teguise,ES,2021-04-08 19:48:15,29.0605,-13.564,68.0,77,20,3.44
531,Pitimbu,BR,2021-04-08 19:52:47,-7.4706,-34.8086,84.2,70,40,14.97
532,Ganzhou,CN,2021-04-08 19:52:47,28.8184,115.4327,53.26,90,90,3.67
533,Ixtapa,MX,2021-04-08 19:52:48,20.7,-105.2,78.8,69,40,12.66
534,Malangwa,NP,2021-04-08 19:52:48,26.8568,85.5581,79.02,27,0,6.93
535,Salinas,US,2021-04-08 19:52:49,36.6777,-121.6555,61.0,55,1,8.05
536,Perry,US,2021-04-08 19:52:49,37.2506,-83.1999,66.2,68,90,10.85
537,Ponto Novo,BR,2021-04-08 19:52:50,-10.8628,-40.1336,85.06,45,61,14.74
538,Borovoy,RU,2021-04-08 19:52:50,55.4333,86.0833,28.4,93,69,4.47
539,Londoko,RU,2021-04-08 19:52:51,49.0333,131.9833,24.91,74,3,2.62
540,Bunia,CD,2021-04-08 19:52:51,1.5667,30.25,62.51,98,86,2.77
541,Tulum,MX,2021-04-08 19:52:51,20.2167,-87.4667,86.0,62,75,12.66
542,La Ronge,CA,2021-04-08 19:52:52,55.1001,-105.2842,41.0,81,100,6.91
543,Havoysund,NO,2021-04-08 19:52:52,70.9963,24.6622,30.2,74,20,2.3
544,Ugoofaaru,MV,2021-04-08 19:52:53,5.6667,73.0,82.0,76,13,7.96
545,Sungaipenuh,ID,2021-04-08 19:52:53,-2.0833,101.3833,63.03,94,86,2.64
546,Yanam,IN,2021-04-08 19:52:54,16.7333,82.2167,78.82,78,95,3.69
547,Warrington,GB,2021-04-08 19:52:54,53.3925,-2.5802,50.0,71,100,19.57
548,Huron,US,2021-04-08 19:52:55,41.1501,-82.5499,82.4,36,75,18.41
549,Senneterre,CA,2021-04-08 19:52:55,48.3835,-77.2328,68.0,40,40,11.5
550,Stawell,AU,2021-04-08 19:52:55,-37.05,142.7667,53.02,85,16,10.13
551,Eregli,TR,2021-04-08 19:52:56,37.5133,34.0467,53.74,33,94,0.87
552,Taki,IN,2021-04-08 19:52:56,22.5861,88.9214,82.4,78,40,13.8
553,Khuzhir,RU,2021-04-08 19:52:57,53.1939,107.3397,29.75,83,100,6.76
554,Beyneu,KZ,2021-04-08 19:52:57,45.3167,55.2,60.58,35,0,12.88
555,Unity,CA,2021-04-08 19:52:57,52.4501,-109.1682,38.19,68,100,17.36
556,Chimbote,PE,2021-04-08 19:52:58,-9.0853,-78.5783,73.36,77,44,10.31
557,Buraydah,SA,2021-04-08 19:52:58,26.326,43.975,87.8,20,81,2.3
558,Rabo De Peixe,PT,2021-04-08 19:52:59,37.8,-25.5833,60.8,82,40,19.57
559,Dunkwa,GH,2021-04-08 19:49:22,5.9656,-1.78,70.79,90,100,5.01
560,Sakakah,SA,2021-04-08 19:52:59,29.9697,40.2064,78.8,11,0,11.5
561,Inirida,CO,2021-04-08 19:53:00,3.8653,-67.9239,77.74,86,100,3.91
562,Haines Junction,CA,2021-04-08 19:53:00,60.7522,-137.5108,15.8,45,100,1.92
563,Grafton,US,2021-04-08 19:53:00,42.207,-71.6856,68.0,37,1,8.05
564,Smithers,CA,2021-04-08 19:53:01,54.7804,-127.1743,39.2,35,75,6.91
565,Saint-Ambroise,CA,2021-04-08 19:53:01,48.5501,-71.3324,64.0,39,100,5.75
566,Kokologo,BF,2021-04-08 19:53:02,12.1897,-1.8856,90.59,7,32,9.4
567,Tigil,RU,2021-04-08 19:53:02,57.8,158.6667,20.32,77,100,12.53
568,Brownsville,US,2021-04-08 19:53:03,25.9018,-97.4975,91.99,45,1,9.22
569,Hambantota,LK,2021-04-08 19:53:03,6.1241,81.1185,77.99,81,37,6.98
570,Bilibino,RU,2021-04-08 19:53:04,68.0546,166.4372,-11.54,95,39,3.22
